IXP_Country_ISO_Alpha2,IXPDB_ID,PCH_ID,PeeringDB_ID,IXP_name_IXPDB,IXP_name_PCH,IXP_name_PDB,IXP_City,IXP_region_continent,Date_Creation_PDB,Date_Creation_PCH,Date_Update_PCH,Date_Update_IXPDB,IXP_Website,IXP_Url_Stats,IXP_Url_Stats_PCH,Url_Stats_comments,Date_check_Stats
GD,539,,1790,GREX (Grenada Internet Exchange),,GREX,St. George's,North America,2017-06-28T15:21:21Z,,,2019-06-19T01:02:03Z,http://www.grex.gd,,,none,none
BR,,,1794,,,IX Palmas,Palmas,South America,2017-07-06T11:15:07Z,,,,http://www.microtel.net.br/,,,none,none
AR,706,,1798,NAP CABASE - Tandil (NAP CABASE - Tandil),,CABASE-TDL - IX Argentina (Tandil),Tandil,South America,2017-07-11T14:03:57Z,,,2019-06-18T12:26:36Z,http://www.cabase.org.ar/,,,none,none
NL,737,2000,1812,ams (Asteroid Amsterdam IX),Asteroid Amsterdam IXP,Asteroid Amsterdam,Amsterdam,Europe,2017-07-18T07:56:53Z,20170000,0000-00-00,2019-08-07T13:04:58Z,https://www.asteroidhq.com/ixp-locations/1,https://www.asteroidhq.com/statistics/1,,none,none
LB,699,,1816,A.IX (Advanced Internet eXchange),,A.IX,Beirut,Middle East,2017-07-19T14:00:11Z,,,2019-06-19T00:48:19Z,http://www.a-ix.org,,,none,none
CA,,1966,1829,,YXEIX Saskatoon Internet Exchange,YXEIX,Saskatoon,North America,2017-07-24T19:28:13Z,20170718,2019/7/28,,http://yxeix.ca,http://yxeix.ca/graphs.html,"['http://yxeix.ca/graphs/e_day.png', 'http://yxeix.ca/graphs/e_day.png']",none,none
EC,,,1833,,,IXP Ecuador - MEC,Manta,South America,2017-07-25T14:00:25Z,,,,https://www.ixp.ec,,,none,none
NZ,184,1264,1836,HIX - Hamilton (Hamilton Internet Exchange),Hamilton Internet Exchange,HIX-NZ,Hamilton,Asia Pacific,2017-07-27T15:49:56Z,20100000,0000-00-00,2019-06-10T11:06:10Z,http://wix.nzix.net/hix.html,,,none,none
NZ,,166,1837,,Dunedin Peering Exchange,DPE,Dunedin,Asia Pacific,2017-07-27T15:51:23Z,20050000,0000-00-00,,http://wix.nzix.net/dpe.html,,,none,none
NL,,,1842,,,Speed-IX,Dronten,Europe,2017-08-03T20:17:52Z,,,,https://speed-ix.net,https://speed-ix.net/statistic/,,none,none
BR,789,,1847,IX.br (PTT.br) Santa Maria,,IX.br (PTT.br) Santa Maria,Santa Maria/RS,South America,2017-08-08T18:24:38Z,,,2019-06-17T21:14:45Z,http://ix.br/,http://ix.br/trafego/agregado/ria,,none,none
CN,,1984,1861,,CN-IX Shanghai,CN-IX-SH,ShangHai,Asia Pacific,2017-08-18T03:20:35Z,0,0000-00-00,,http://www.cn-ix.com,http://www.cn-ix.com,,none,none
CN,,,1862,,,CN-IX-BJ,BeiJing,Asia Pacific,2017-08-18T03:36:15Z,,,,http://www.cn-ix.com,http://www.cn-ix.com,,none,none
CN,,1983,1863,,CN-IX Guangzhou,CN-IX-GZ,GuangZhou,Asia Pacific,2017-08-18T03:37:09Z,0,0000-00-00,,http://www.cn-ix.com,http://www.cn-ix.com,,none,none
SE,712,,1868,STHIX - Gothenburg (Stockholm Internet eXchange AB),,STHIX - Gothenburg,Gothenburg,Europe,2017-08-23T08:54:22Z,,,2019-08-07T12:01:45Z,http://www.sthix.net,http://www.sthix.net,,none,none
DK,713,1986,1869,STHIX - Copenhagen (Stockholm Internet eXchange AB),STHIX Copenhagen,STHIX - Copenhagen,Copenhagen,Europe,2017-08-23T08:56:43Z,20170915,0000-00-00,2019-08-07T12:01:46Z,http://www.sthix.net,https://www.sthix.net/index.php/home/statistics/,,none,none
NG,,,1870,,,IXPN Abuja,Abuja,Africa,2017-08-23T17:40:26Z,,,,http://www.ixp.net.ng,https://traffics.ixp.net.ng/sensor.htm?id=2876&tabid=1,,none,none
CN,,,1886,,,Cnean,BeiJing,Asia Pacific,2017-08-29T09:13:57Z,,,,http://www.cnean.com,http://www.cnean.com,,none,none
CL,804,2001,1915,PIT Concepcion - PIT Chile,PITChile Concepcion,PIT Concepcion - PIT Chile,Concepcion,South America,2017-09-15T18:30:39Z,20180105,2019/7/28,2019-06-19T01:42:01Z,http://www.pitconcepcion.cl,,['https://www.pitchile.cl/graficos/snmp_SWCCP_ifpercentTOTAL-day.png'],none,none
CL,805,2026,1916,PIT Osorno - PIT Chile,PIT Chile Osorno,PIT Osorno - PIT Chile,Osorno,South America,2017-09-15T18:31:09Z,0,0000-00-00,2019-06-19T01:43:39Z,http://www.pitosorno.cl,,,none,none
CL,806,2024,1917,PIT Temuco - PIT Chile,PIT Chile Temuco,PIT Temuco - PIT Chile,Temuco,South America,2017-09-15T18:32:06Z,0,2019/7/28,2019-06-19T01:47:01Z,http://www.pittemuco.cl,,['https://www.pitchile.cl/graficos/snmp_SWZCO_ifpercentTOTAL-day.png'],none,none
PL,721,,1919,APLIX.PL (APLIX),,APLIX,Gdynia,Europe,2017-09-19T08:22:23Z,,,2019-06-16T21:39:56Z,http://www.aplix.pl,http://www.aplix.pl,,none,none
SE,718,2016,1923,Equinix Stockholm (Equinix Stockholm),Equinix Stockholm,Equinix Stockholm,Stockholm,Europe,2017-09-22T14:00:51Z,20180000,0000-00-00,2019-08-07T13:04:58Z,https://www.equinix.se/services/interconnection-connectivity/internet-exchange/,https://ix.equinix.com/,,none,none
IT,719,2018,1925,Equinix Milan (Equinix Milan),Equinix Milan,Equinix Milan,Milan,Europe,2017-09-22T18:04:51Z,20180000,0000-00-00,2019-08-07T13:04:58Z,https://www.equinix.it/services/interconnection-connectivity/internet-exchange/,https://ix.equinix.com/,,none,none
IE,714,2013,1926,Equinix Dublin (Equinix Dublin), Equinix Dublin,Equinix Dublin,Dublin,Europe,2017-09-22T18:06:18Z,20180222,0000-00-00,2019-08-07T13:04:58Z,http://www.equinix.ie/services/interconnection-connectivity/internet-exchange/,https://ix.equinix.com/,,none,none
GB,717,,1927,Equinix Manchester (Equinix Manchester),,Equinix Manchester,Manchester,Europe,2017-09-22T18:07:36Z,,,2019-08-07T13:04:58Z,http://www.equinix.co.uk/services/interconnection-connectivity/internet-exchange/,https://ix.equinix.com/,,none,none
CN,,,1932,,,YJSNPIX,Guangzhou,Asia Pacific,2017-09-26T15:32:38Z,,,,https://yjsnpix.com,,,none,none
IT,726,,1933,pcix (Piacenza Internet Exchange ),,PCIX,Piacenza,Europe,2017-09-27T10:26:09Z,,,2019-06-16T21:49:06Z,http://www.pcix.it/,,,none,none
UA,,,1958,,,MESH-IX,Mariupol,Europe,2017-10-14T07:27:11Z,,,,http://ix.meshroom.net,,,none,none
RU,,,1977,,,CLOUD-IX MSK,Moscow,Europe,2017-10-26T16:26:49Z,,,,http://www.cloud-ix.net/,,,none,none
RU,,,1978,,,CLOUD-IX SPB,St. Petersburg,Europe,2017-10-26T16:28:20Z,,,,http://www.cloud-ix.net/,,,none,none
RU,,,1979,,,CLOUD-IX VRJ,Voronezh,Europe,2017-10-26T16:30:30Z,,,,http://www.cloud-ix.net/,,,none,none
UA,,,1980,,,CLOUD-IX KHA,Kharkov,Europe,2017-10-26T16:32:25Z,,,,http://www.cloud-ix.net/,,,none,none
UA,,,1981,,,CLOUD-IX KIEV,Kiev,Europe,2017-10-26T16:33:19Z,,,,http://www.cloud-ix.net/,,,none,none
RU,,,1982,,,CLOUD-IX EKT,Ekaterinburg,Europe,2017-10-26T16:35:13Z,,,,http://www.cloud-ix.net/,,,none,none
BR,787,,1983,IX.br (PTT.br) Jo??o Pessoa,,IX.br (PTT.br) Jo??o Pessoa,Jo??o Pessoa/PB,South America,2017-10-27T17:08:20Z,,,2019-06-17T20:53:17Z,http://ix.br/,http://ix.br/trafego/agregado/jpa,,none,none
CH,,2042,1984,,RomandIX,RomandIX,Lausanne,Europe,2017-10-27T17:40:54Z,20180000,0000-00-00,,http://www.romandix.ch,,,none,none
CL,803,2025,1991,PIT Arica - PIT Chile,PIT Chile Arica,PIT Arica - PIT Chile,Arica,South America,2017-11-02T11:01:16Z,20180000,0000-00-00,2019-06-19T01:38:59Z,http://www.pitarica.cl,,,none,none
GB,716,,1997,Equinix London (Equinix London),,Equinix London,London,Europe,2017-11-06T11:14:19Z,,,2019-08-07T13:04:58Z,https://www.equinix.co.uk/services/interconnection-connectivity/internet-exchange/,https://ix.equinix.com/,,none,none
DE,715,,1998,Equinix Frankfurt (Equinix Frankfurt),,Equinix Frankfurt,Frankfurt,Europe,2017-11-06T11:14:25Z,,,2019-08-07T13:04:58Z,https://www.equinix.de/services/interconnection-connectivity/internet-exchange/,https://ix.equinix.com/,,none,none
US,729,1994,1999,PIT-IX (Pittsburgh Internet Exchange),Pittsburgh Internet Exchange,PIT-IX,Pittsburgh,North America,2017-11-07T18:08:16Z,20171001,0000-00-00,2019-06-16T21:49:40Z,https://pit-ix.net,https://pit-ix.net/stats,,none,none
AL,746,1997,2004,ANIX (Albanian Neutral Internet eXchange),Albanian Neutral Internet eXchange,ANIX - Albanian Neutral Internet eXchange,Tirana,Europe,2017-11-13T14:18:57Z,20180000,2019/7/28,2019-02-20T10:06:14Z,http://www.anix.al,http://www.anix.al/stats,"['https://www.anix.al/stats/graphs/day.png', 'https://www.anix.al/stats/graphs/day.png']",none,none
LT,741,2012,2005,BALT-IX (Baltic Internet Exchange),Baltic Internet Exchange,BALT-IX,Vilnius,Europe,2017-11-14T08:28:53Z,20170000,2019/7/28,2019-06-17T10:01:41Z,http://www.balt-ix.lt,http://stats.balt-ix.net,['http://stats.balt-ix.net/day.png'],none,none
CH,,2134,2013,,Community-IX.ch,Community-IX.ch,Zurich,Europe,2017-11-22T08:21:40Z,0,0000-00-00,,http://www.community-ix.ch/,,,none,none
NL,779,2032,2031,Equinix Amsterdam,Equinix Amsterdam,Equinix Amsterdam,Amsterdam,Europe,2017-12-06T10:45:13Z,0,0000-00-00,2019-06-16T21:28:47Z,https://www.equinix.nl/services/interconnection-connectivity/internet-exchange/,https://ix.equinix.com/,,none,none
US,,,2032,,,Sacramento-IX,Sacramento,North America,2017-12-08T02:22:00Z,,,,http://www.sacramento-ix.net,http://www.sacramento-ix.net,,none,none
RU,,,2035,,,Eurasia Peering IX,Moscow,Europe,2017-12-11T17:23:26Z,,,,http://eurasiapeering.com/,http://eurasiapeering.com/traffic.htm,,none,none
US,740,2002,2036,MEX-IX (Mexico IXP),MEX-IX McAllen,MEX-IX,McAllen,North America,2017-12-11T21:46:58Z,20171000,0000-00-00,2019-06-16T22:33:56Z,http://www.mdcdatacenters.com,,,none,none
AR,794,,2039,CABASE-OGB - IX Argentina (Moreno),,CABASE-OGB - IX Argentina (Moreno),Moreno,South America,2017-12-12T21:29:44Z,,,2019-06-18T22:40:46Z,http://www.cabase.org.ar,http://www.cabase.org.ar,,none,none
AR,707,,2040,NAP CABASE - Resistencia (NAP CABASE - Resistencia),,CABASE-RST - IX Argentina (Resistencia),Resistencia,South America,2017-12-12T21:39:07Z,,,2019-06-17T09:16:28Z,http://www.cabase.org.ar,http://www.cabase.org.ar,,none,none
US,,,2050,,,GPIEX,Albany,North America,2017-12-19T21:21:51Z,,,,http://gpiex.net/,,,none,none
UA,727,,2051,IF-IX (Ivano-Frankivsk Internet Exchnage),,IF-IX,Ivano-Frankivsk,Europe,2017-12-20T20:23:11Z,,,2019-06-18T12:28:33Z,http://ix.if.ua/en/,,,none,none
IN,,2003,2062,,Bharat IX - Mumbai,Bharat IX - Mumbai,Mumbai,Asia Pacific,2018-01-09T19:07:15Z,20171002,0000-00-00,,http://www.bharatix.net,,,none,none
MX,,1844,2066,,Mexico IXP,IXP.MX - Mexico City,Mexico City,North America,2018-01-15T22:05:18Z,20140430,0000-00-00,,http://www.ixp.mx,,,none,none
CA,,,2070,,,MonctonIX,Moncton,North America,2018-01-18T19:29:41Z,,,,http://monctonix.ca,http://monctonix.ca,,none,none
BR,792,,2078,IX.br (PTT.br) Teresina,,IX.br (PTT.br) Teresina,Teresina/PI,South America,2018-01-23T10:56:25Z,,,2019-06-17T21:07:29Z,http://ix.br/,http://ix.br/trafego/agregado/the,,none,none
DE,775,2069,2084,LocIX (LocIX Internet Exchange),LocIX,LocIX,Frankfurt am Main,Europe,2018-02-01T13:31:42Z,20180000,2019/7/28,2019-07-24T15:01:38Z,https://locix.online,https://locix.online/stats,['http://vmanage.vserver.site/cacti/graph_image.php?action=edit&local_graph_id=95&rra_id=1'],none,none
BR,790,,2086,IX.br (PTT.br) S??o Lu¨ªs,,IX.br (PTT.br) S??o Lu¨ªs,S??o Lu¨ªs/MA,South America,2018-02-05T16:33:07Z,,,2019-06-17T21:15:13Z,http://ix.br/,http://ix.br/trafego/agregado/slz,,none,none
US,745,2038,2088,PhillyIX (Philadelphia Internet Exchange),Philadelphia Internet Exchange,PhillyIX,Philadelphia,North America,2018-02-07T20:34:38Z,20180500,0000-00-00,2019-06-19T00:03:32Z,http://phillyix.net,,,none,none
AR,710,,2093,NAP CABASE - San Juan (NAP CABASE - San Juan),,CABASE-UAQ - IX Argentina (San Juan),San Juan,South America,2018-02-09T19:38:35Z,,,2019-06-18T22:21:52Z,http://www.cabase.org.ar/,,,none,none
MM,,2020,2102,,Myanmar Internet Exchange,MMIX,Yangon,Asia Pacific,2018-02-26T16:50:52Z,20170900,2019/7/28,,http://www.mm-ix.net,http://103.103.194.2:8300/graph_image.php?local_graph_id=41&rra_id=1,['http://103.103.194.2:8300/graph_image.php?local_graph_id=41&rra_id=1'],none,none
GU,,,2116,,,GOREX,Tumon,Asia Pacific,2018-03-09T05:13:54Z,,,,https://gorex.uog.edu,http://perfsonar.uog.edu,,none,none
US,,,2124,,,CFiX (Central Florida Internet Exchange),Orlando,North America,2018-03-15T12:18:44Z,,,,http://www.cf-ix.org,,,none,none
ES,783,2034,2130,Equinix Madrid,Equinix Madrid,Equinix Madrid,Madrid,Europe,2018-03-22T13:45:50Z,20180000,0000-00-00,2019-06-17T20:03:41Z,https://ix.equinix.com/home/madrid/,https://ix.equinix.com/,,none,none
PT,782,2033,2131,Equinix Lisbon,Equinix Lisbon,Equinix Lisbon,Lisbon,Europe,2018-03-22T13:46:38Z,20180000,0000-00-00,2019-06-16T21:33:22Z,https://ix.equinix.com/home/lisbon/,https://ix.equinix.com/,,none,none
KG,,,2145,,,KG-IX Bishkek,Bishkek,Europe,2018-03-29T16:13:58Z,,,,http://www.kg-ix.net,,,none,none
RU,761,2059,2149,Piter-IX (Piter-IX),PITER-IX Tallinn,PITER-IX,St.Petersburg,Europe,2018-04-02T20:32:10Z,0,0000-00-00,2019-08-03T04:01:04Z,http://piter-ix.ru,http://lg.piter-ix.ru,,none,none
US,,2047,2163,,Fremont Cabal Internet Exchange,FCIX,Fremont,North America,2018-04-16T14:56:27Z,20180400,0000-00-00,,http://fcix.net/,,,none,none
IN,771,2052,2167,EIX Kolkata (Extreme Internet Exchange India),Extreme IX Kolkata,Extreme IX Kolkata,Kolkata,Asia Pacific,2018-04-18T07:08:38Z,0,0000-00-00,2019-08-06T14:01:51Z,http://extreme-ix.org,,,none,none
CL,,,2176,,,PIT entel,Santiago,South America,2018-04-30T19:20:42Z,,,,http://www.pitentel.cl,http://www.pitentel.cl,,none,none
US,780,282,2182,Equinix Denver,Equinix-Dallas(former PAIX),Equinix Denver,Denver,North America,2018-05-07T21:23:04Z,20020224,0000-00-00,2019-06-16T21:30:34Z,https://www.equinix.com,https://ix.equinix.com,,none,none
US,781,344,2183,Equinix Houston,Equinix-Seattle,Equinix Houston,Houston,North America,2018-05-07T21:23:57Z,20000313,0000-00-00,2019-06-16T21:32:03Z,https://www.equinix.com,https://ix.equinix.com,[None],none,none
US,766,2031,2186,Baltimore IX,The Baltimore Internet Exchange,Baltimore IX,Baltimore,North America,2018-05-13T21:54:50Z,20180000,0000-00-00,2019-03-27T18:40:04Z,https://baltimoreix.net,https://baltimoreix.net/stats,,none,none
IN,,2037,2195,,Amaravati Internet Exchange,AMR-IX,Amaravati,Asia Pacific,2018-05-17T16:11:45Z,20180517,0000-00-00,,https://www.amr-ix.net,,,none,none
RU,,,2207,,,DV-IX,Chita,Asia Pacific,2018-05-23T06:46:25Z,,,,http://dv-ix.ru,,,none,none
TZ,,2036,2208,,Zanzibar Internet Exchange Point,TIX Tanzania - Zanzibar,Zanzibar,Africa,2018-05-23T11:42:33Z,20180528,2019/7/28,,http://www.tix.or.tz/zixp/,,['https://stats.tix.or.tz/graphs/zixp_daily.png'],none,none
IN,,2045,2210,,ANI Peering Exchange,ANI-IX Delhi,New Delhi,Asia Pacific,2018-05-24T16:57:40Z,20180000,0000-00-00,,https://aninetwork.in/aniix/index.html,,,none,none
BA,748,,2239,(BHNIX) Bosnia and Herzegovina Neutral Internet Exchange,,BHNIX,Sarajevo,Europe,2018-06-18T07:05:20Z,,,2019-06-19T00:06:06Z,http://bhnix.ba/,,,none,none
AF,749,1705,2245,National Internet Exchange Of Afghanistan (NIXA),National Internet Exchange of Afghanistan,NIXA,Kabul,Asia Pacific,2018-06-26T00:34:19Z,20110500,0000-00-00,2019-06-19T01:05:56Z,http://www.nixa.af,http://www.nixa.af,,none,none
KZ,,,2250,,,KAZ-GOV-IX,Astana,Asia Pacific,2018-06-29T06:54:22Z,,,,http://sts.kz/,http://lg-ix.sts.kz/,,none,none
IN,,2044,2251,,Remki Internet Exchange,Remki Internet Exchange (RIX),Guntur,Asia Pacific,2018-06-29T11:57:43Z,20170000,0000-00-00,,http://internet-exchange.remki.net,,,none,none
KW,762,2082,2253,Kuwait Internet Exchange - ix.kw,Kuwait Internet Exchange,ix.kw,Kuwait City,Middle East,2018-07-01T09:01:29Z,20180000,0000-00-00,2019-06-19T00:07:06Z,http://ix.kw,,,none,none
LB,,,2254,,,LBIX,Beirut,Middle East,2018-07-01T14:09:36Z,,,,http://www.lbix.net/,,,none,none
TT,799,2029,2272,TTIX2,TTIX2,TTIX2,Princes Town,South America,2018-07-18T20:58:43Z,20170131,2019/7/28,2019-06-18T23:30:13Z,https://ix.tt,https://ix.tt/statistics/,['https://ttix2.airlinktt.co/graphs/last1d.png'],none,none
US,756,2080,2274,EVIX (Experimental Virtual Internet Exchange),Experimental Virtual Internet Exchange,EVIX,Fremont,North America,2018-07-19T16:24:58Z,20180000,2018/12/16,2019-08-06T10:02:26Z,https://evix.org,https://evix.org,,none,none
MK,760,2123,2276,IXP.Mk,IXP.mk,IXP.mk,Skopje,Europe,2018-07-23T19:08:37Z,20160000,0000-00-00,2019-06-17T15:43:32Z,http://ixp.mk,,,none,none
MY,764,2050,2279,Johor Bahru Internet Exchange (Johor Bahru Internet Exchange),Johor Bahru Internet Exchange,JBIX,Johor Bahru,Asia Pacific,2018-07-25T10:10:14Z,20180000,0000-00-00,2019-07-31T11:01:03Z,http://www.jbix.my,,,none,none
US,777,2051,2286,MidWest-IX - Cleveland,MidWest-IX Cleveland,MidWest-IX - Cleveland,Cleveland  Ohio,North America,2018-07-31T19:45:44Z,20190000,2019/7/28,2019-06-16T20:11:31Z,http://www.fd-ix.com,,['http://indy-ixpm.midwest-ix.com/ixp/day.png'],none,none
CO,776,985,2289,Equinix Bogot¨¢,Equinix Bogota,Equinix Bogota,Bogota,South America,2018-08-02T17:59:16Z,20080300,0000-00-00,2019-06-06T21:36:34Z,https://www.equinix.com,https://ix.equinix.com,,none,none
BR,788,,2291,IX.br (PTT.br) Macei¨®,,IX.br (PTT.br) Macei¨®,Macei¨®/AL,South America,2018-08-06T12:42:57Z,,,2019-06-17T21:14:14Z,http://ix.br/,http://ix.br/trafego/agregado/mcz,,none,none
SA,770,2028,2299,Saudi Arabia Internet eXchange (SAIX),Saudi Internet Exchange,SAIX Saudi Arabia,Riyadh,Middle East,2018-08-07T10:27:56Z,0,0000-00-00,2019-05-23T15:21:04Z,https://saix.sa,,,none,none
GU,,2054,2301,,,MARIIX,Mangilao,Asia Pacific,2018-08-08T02:21:05Z,,,,https://mariix.net,,,none,none
TR,,2118,2312,,TR-IX,TR-IX,Istanbul,Europe,2018-08-14T20:21:21Z,20190000,0000-00-00,,http://tr-ix.com,,,none,none
US,,,2317,,,Charlotte-IX,Charlotte,North America,2018-08-20T17:11:54Z,,,,http://www.charlotte-ix.net,,,none,none
US,,,2318,,,Dallas-IX,Dallas,North America,2018-08-20T17:27:42Z,,,,http://www.dallas-ix.net,,,none,none
US,,,2319,,,Houston-IX,Houston,North America,2018-08-20T17:35:59Z,,,,http://www.housoin-ix.net,,,none,none
SD,388,1312,2320,SIXP (Sudan Internet Exchange Point),Sudan Internet Exchange Point,SIXP Sudan,Khartoum,Africa,2018-08-21T14:50:46Z,20111000,2016/9/1,2019-06-12T21:24:06Z,http://www.sixp.sd,,,none,none
GB,,,2325,,,EMF-IX,Eastnor,Europe,2018-08-28T12:05:54Z,,,,https://emf-ix.benjojo.co.uk,,,none,none
PG,,,2332,,,PNG Neutral Internet Exchange,Port Moresby,Asia Pacific,2018-09-07T01:21:16Z,,,,http://www.pgix.org.pg/,,,none,none
IN,,2064,2341,,REDIX Chennai,REDIX Chennai,Chennai,Asia Pacific,2018-09-10T12:12:16Z,20180000,0000-00-00,,https://redix.org,https://manage.redix.org,,none,none
CZ,,,2343,,,LL-IX,Prague,Europe,2018-09-11T09:11:04Z,,,,http://www.ll-ix.com,,,none,none
PH,755,2061,2345,GetaFIX,GetaFIX,GetaFIX,Manila,Asia Pacific,2018-09-12T07:27:16Z,20180000,2019/7/28,2019-06-09T17:58:53Z,https://getafix.ph/,,"['https://ixp.getafix.ph/grapher/ixp', 'https://ixp.getafix.ph/grapher/ixp']",none,none
PR,,2056,2353,,Puerto Rico Internet Exchange,Puerto Rico Internet Exchange,San Juan,North America,2018-09-19T04:23:47Z,0,0000-00-00,,https://www.puertorico-ix.com,https://www.puertorico-ix.com/stats,,none,none
BT,757,1954,2355,TTPL LAN (Bhutan Internet Exchange),Bhutan Internet Exchange ,btIX,Thimphu,Asia Pacific,2018-09-22T17:01:27Z,20171207,2019/7/28,2019-06-13T09:00:41Z,https://www.btix.bt,https://www.btix.bt,"['https://www.btix.bt/ixp/grapher', 'https://www.btix.bt/ixp/grapher']",none,none
KE,800,,2362,KIXP - Mombasa icolo,,KIXP - Mombasa icolo,Mombasa,Africa,2018-09-26T08:38:18Z,,,2019-06-19T00:17:41Z,https://www.tespok.co.ke/,,,none,none
CH,,2063,2365,,CHIX,CHIX-CH,Frauenfeld,Europe,2018-09-27T21:15:52Z,20180000,0000-00-00,,https://chix.ch,https://chix.ch,,none,none
AR,708,,2368,NAP CABASE - Viedma (NAP CABASE - Viedma),,CABASE-VDM - IX Argentina (Viedma),Viedma,South America,2018-10-03T18:54:21Z,,,2019-06-17T15:41:22Z,http://www.cabase.org.ar,,,none,none
NG,,,2381,,,WAF-IX  Lagos,Lagos,Africa,2018-10-28T22:54:38Z,,,,https://www.wafix.net,,,none,none
GR,753,2065,2386,GR-IX::Thessaloniki (Greek Internet Exchange),GR-IX Thessaloniki,GR-IX::Thessaloniki,Thessaloniki,Europe,2018-11-02T11:13:23Z,20180000,2019/7/28,2019-07-31T08:02:00Z,http://www.gr-ix.gr/,http://www.gr-ix.gr/traffic/,"['https://portal.gr-ix.gr/grapher/infrastructure?id=3&period=day', 'https://portal.gr-ix.gr/grapher/infrastructure?id=3&period=day']",none,none
CA,,,2387,,,SJIX,Saint John  NB,North America,2018-11-02T22:48:44Z,,,,http://sjix.ca,,,none,none
TG,,,2388,,,TGIX,Lom¨¦,Africa,2018-11-05T17:50:13Z,,,,http://www.tgix.tg,,,none,none
RU,,,2402,,,SPACE-IX,Moscow,Europe,2018-11-13T16:16:42Z,,,,http://space-ix.com,,,none,none
MN,,2085,2407,,MISPA-IXP,MISPA-IXP,Ulaanbaatar,Asia Pacific,2018-11-20T02:53:08Z,0,0000-00-00,,,,,none,none
SO,754,7,2410,Somali Internet Exchange Point - Mogadishu,Melbourne NAPette,SoIXP,Mogadishu,Africa,2018-11-23T12:26:29Z,19990400,0000-00-00,2019-06-18T12:28:53Z,http://www.soixp.so,https://portal.soixp.so/statistics/infrastructure,,none,none
NG,,,2414,,,IXPN Kano,Kano,Africa,2018-11-28T12:47:20Z,,,,http://www.ixp.net.ng,,,none,none
NG,,1885,2415,,IXPN - Port Harcourt,IXPN Port Harcourt,Port Harcourt,Africa,2018-11-28T12:49:35Z,20120517,2019/8/7,,http://www.ixp.net.ng,https://traffics.ixp.net.ng/sensor.htm?id=3304&tabid=1,['http://rt1.ixp.net.ng/mrtg/phc-day.png'],none,none
US,,,2443,,,MoeIX San Francisco,San Francisco,North America,2018-12-03T22:12:31Z,,,,https://www.moeix.online,,,none,none
CH,,,2447,,,4b42 Internet Exchange Point,Zurich,Europe,2018-12-06T12:23:38Z,,,,https://www.4ixp.com,https://www.4ixp.net,,none,none
CA,,2081,2452,,UNMETERED Exchange,UNM-Exch Canada-West,Vancouver,North America,2018-12-10T15:25:53Z,20180000,2019/5/27,,http://unmetered.exchange,http://unmetered.exchange,['http://deployments.ipaddr.is/scripts/unmetered-graphs.php'],none,none
TH,,,2454,,,CSL Thai-IX Malaysia,Bangkok,Asia Pacific,2018-12-11T03:18:51Z,,,,https://www.cslthai-ix.net,https://www.cslthai-ix.net,,none,none
KG,758,,2457,SR-IX (Silk Road Internet Exchange),,SR-IX,Bishkek,Asia Pacific,2018-12-18T07:44:39Z,,,2019-04-02T07:01:42Z,http://sr-ix.asia/,,,none,none
TH,802,,2467,BBIX Thailand,,BBIX Thailand,Bangkok,Asia Pacific,2018-12-27T06:40:34Z,,,2019-06-19T00:32:22Z,http://www.bbix.net/,,,none,none
JP,,,2469,,,MoeIX Osaka,Osaka,Asia Pacific,2019-01-03T14:20:18Z,,,,https://www.moeix.online,,,none,none
ID,,111,2476,,Jakarta Internet Exchange,JKT-IX,Jakarta,Asia Pacific,2019-01-13T08:52:59Z,20180600,0000-00-00,,https://www.glc.ntt.com/en/services/service-in-indonesia/data-center/internet-exchange.html,,,none,none
US,,274,2486,,CMH-IX,CMH-IX,Columbus,North America,2019-01-19T18:25:59Z,0,0000-00-00,,http://www.cmh-ix.net,,,none,none
TH,,,2494,,,CSL Thai-IX Singapore,Bangkok,Asia Pacific,2019-01-31T01:47:49Z,,,,https://www.cslthai-ix.net,https://www.cslthai-ix.net,,none,none
TH,,,2495,,,CSL Thai-IX Bangkok,Bangkok,Asia Pacific,2019-01-31T01:57:08Z,,,,https://www.cslthai-ix.net/,https://www.cslthai-ix.net,,none,none
BE,,2104,2496,,Belgium Internet Exchange,BelgiumIX,Brussels - Ghent,Europe,2019-02-06T14:15:36Z,20190000,0000-00-00,,https://belgiumix.net/,,,none,none
KZ,768,2066,2497,KazNIX,KazNIX,KazNIX,Semey,Asia Pacific,2019-02-07T12:00:09Z,20180000,2019/7/28,2019-04-17T05:46:13Z,https://kaznix.kz,https://kaznix.kz,['https://ixp.kaznix.kz/grapher/ixp?id=1&type=png'],none,none
RO,763,,2501,LNK-IX (LNK Internet Exchange),,LNK-IX,Targoviste,Europe,2019-02-09T12:36:32Z,,,2019-07-14T11:01:14Z,http://ix.lnk.ro,,,none,none
DE,,,2511,,,MS-IX,M¨¹nster,Europe,2019-02-18T17:04:45Z,,,,https://ms-ix.net/,,,none,none
BD,109,16,2516,BDIX - Dhaka (Bangladesh Internet Exchange),Bangladesh Internet Exchange,BDIX,Dhaka,Asia Pacific,2019-02-26T05:33:18Z,20040826,2019/7/28,2019-05-28T18:12:48Z,http://www.bdix.net,http://www.bdix.net/stat.htm,['http://202.59.208.18/grapher/ixp'],none,none
